date,region,latitude,longitude,operation_type,clima,umidade_solo,inclinacao,distancia_agua,velocidade,historico_sinistros,chuva_mm,solo_instavel,clima_code,operation_code,temperatura_c,umidade_ar,pressao_hpa,distancia_obstaculo,gps_accuracy_m,wind_speed_m_s,source,risk_score
20251016,Sorriso - MT,-12.5425,-55.7211,transporte,garoa,75.64,3.66,255.13,20.09,1.1,0.06,0,4.0,1.0,30.0,59.35,967.5,5.65,2.23,0.66,NASA POWER Daily API,54.07
20251017,Sorriso - MT,-12.5425,-55.7211,proximidade_agua,garoa,65.27,7.09,379.44,10.6,1.1,2.3,0,4.0,2.0,30.97,54.9,966.9,16.15,3.06,0.85,NASA POWER Daily API,48.83
20251018,Sorriso - MT,-12.5425,-55.7211,campo,garoa,69.92,2.61,338.82,11.1,1.1,1.33,0,4.0,0.0,31.03,53.67,967.5,25.54,3.51,0.51,NASA POWER Daily API,41.22
20251019,Sorriso - MT,-12.5425,-55.7211,transporte,garoa,65.4,0.63,410.7,23.13,1.1,0.07,0,4.0,1.0,29.86,57.01,968.5,3.61,2.2,0.8,NASA POWER Daily API,51.63
20251020,Sorriso - MT,-12.5425,-55.7211,transporte,garoa,67.9,6.03,382.26,21.21,1.1,4.45,0,4.0,1.0,28.46,63.39,968.7,4.08,8.35,0.89,NASA POWER Daily API,59.81
20251021,Sorriso - MT,-12.5425,-55.7211,campo,chuva,53.08,6.09,290.93,16.0,1.1,6.48,0,2.0,0.0,26.79,74.34,968.8,5.68,10.48,0.84,NASA POWER Daily API,55.34
20251022,Sorriso - MT,-12.5425,-55.7211,proximidade_agua,garoa,56.03,1.45,353.8,8.77,1.1,0.05,0,4.0,2.0,28.47,61.83,969.4,3.58,4.04,1.22,NASA POWER Daily API,35.71
20251023,Sorriso - MT,-12.5425,-55.7211,proximidade_agua,garoa,54.01,1.96,438.51,12.62,1.1,0.02,0,4.0,2.0,29.64,50.94,968.8,6.5,5.51,1.28,NASA POWER Daily API,40.42
20251024,Sorriso - MT,-12.5425,-55.7211,campo,garoa,41.33,0.0,185.44,18.78,1.1,0.05,0,4.0,0.0,29.5,51.14,968.0,8.9,4.35,1.23,NASA POWER Daily API,38.29
20251025,Sorriso - MT,-12.5425,-55.7211,campo,garoa,33.04,4.62,357.51,24.42,1.1,0.01,0,4.0,0.0,30.16,51.47,966.7,26.6,2.17,1.1,NASA POWER Daily API,47.66
20251026,Sorriso - MT,-12.5425,-55.7211,proximidade_agua,garoa,36.97,4.36,364.1,15.67,1.1,0.07,0,4.0,2.0,31.03,46.17,965.9,3.51,3.53,0.94,NASA POWER Daily API,41.69
20251027,Sorriso - MT,-12.5425,-55.7211,proximidade_agua,garoa,33.92,0.0,383.74,3.01,2.1,1.01,0,4.0,2.0,31.27,47.34,966.6,5.66,3.67,0.8,NASA POWER Daily API,23.41
20251028,Sorriso - MT,-12.5425,-55.7211,transporte,garoa,25.29,7.54,586.09,19.15,1.1,0.48,0,4.0,1.0,31.51,51.17,968.3,3.8,9.88,0.71,NASA POWER Daily API,42.26
20251029,Sorriso - MT,-12.5425,-55.7211,transporte,garoa,22.87,5.22,399.01,13.22,1.1,0.41,0,4.0,1.0,31.67,49.55,968.7,13.21,4.05,0.6,NASA POWER Daily API,31.62
20251030,Sorriso - MT,-12.5425,-55.7211,transporte,garoa,24.21,3.12,355.04,21.31,1.1,0.63,0,4.0,1.0,30.64,48.54,968.9,3.56,3.95,0.91,NASA POWER Daily API,40.14
20251031,Sorriso - MT,-12.5425,-55.7211,campo,garoa,25.87,2.24,212.14,11.78,1.1,0.76,0,4.0,0.0,30.32,54.55,968.3,1.13,2.75,0.65,NASA POWER Daily API,39.93
20251101,Sorriso - MT,-12.5425,-55.7211,transporte,garoa,31.68,0.0,333.31,22.17,1.1,0.47,0,4.0,1.0,30.25,51.35,967.9,4.86,5.99,1.0,NASA POWER Daily API,40.03
20251102,Sorriso - MT,-12.5425,-55.7211,manutencao,garoa,27.79,0.0,437.56,9.68,1.1,1.05,0,4.0,3.0,31.33,50.02,966.9,1.13,4.2,0.88,NASA POWER Daily API,35.8
20251103,Sorriso - MT,-12.5425,-55.7211,campo,garoa,26.28,3.06,294.44,9.66,2.1,1.89,0,4.0,0.0,31.36,54.52,966.6,4.61,3.52,0.58,NASA POWER Daily API,29.48
20251104,Sorriso - MT,-12.5425,-55.7211,transporte,garoa,40.48,5.37,251.38,25.34,1.1,1.88,0,4.0,1.0,28.19,68.92,968.7,0.55,5.19,0.8,NASA POWER Daily API,65.61
20251105,Sorriso - MT,-12.5425,-55.7211,campo,garoa,35.32,2.18,334.81,12.8,3.1,0.04,0,4.0,0.0,30.6,55.79,969.5,35.05,5.04,0.61,NASA POWER Daily API,35.59
20251106,Sorriso - MT,-12.5425,-55.7211,campo,chuva,95.11,1.93,238.23,8.53,2.1,18.92,1,2.0,0.0,30.97,57.78,967.4,63.97,4.85,0.33,NASA POWER Daily API,84.21
20251107,Sorriso - MT,-12.5425,-55.7211,proximidade_agua,garoa,63.23,0.0,336.63,2.76,2.1,0.42,0,4.0,2.0,28.39,67.03,965.9,3.66,5.74,0.96,NASA POWER Daily API,31.33
20251108,Sorriso - MT,-12.5425,-55.7211,transporte,garoa,75.6,9.48,473.4,15.45,3.1,3.95,0,4.0,1.0,28.85,67.75,967.1,7.71,4.82,0.57,NASA POWER Daily API,62.36
20251109,Sorriso - MT,-12.5425,-55.7211,proximidade_agua,garoa,77.51,7.72,377.18,5.22,2.1,2.39,0,4.0,2.0,27.0,76.8,969.1,6.32,8.18,0.54,NASA POWER Daily API,48.67
20251110,Sorriso - MT,-12.5425,-55.7211,campo,garoa,86.66,4.13,352.14,16.08,1.1,4.5,0,4.0,0.0,28.76,66.96,968.5,1.95,2.73,0.79,NASA POWER Daily API,63.07
20251111,Sorriso - MT,-12.5425,-55.7211,campo,garoa,87.62,7.87,345.53,19.35,2.1,2.65,0,4.0,0.0,26.74,77.07,968.5,5.53,3.16,0.56,NASA POWER Daily API,65.77
20251112,Sorriso - MT,-12.5425,-55.7211,proximidade_agua,garoa,73.51,1.89,437.6,6.31,2.1,2.37,0,4.0,2.0,26.76,72.74,968.4,7.98,9.42,0.88,NASA POWER Daily API,42.69
20251113,Sorriso - MT,-12.5425,-55.7211,campo,garoa,61.48,3.35,416.71,16.98,1.1,2.9,0,4.0,0.0,28.86,64.24,967.8,4.67,12.74,0.78,NASA POWER Daily API,48.31
20251114,Sorriso - MT,-12.5425,-55.7211,campo,garoa,69.79,4.34,495.29,7.82,2.1,2.99,0,4.0,0.0,28.98,64.92,968.3,2.52,5.28,0.83,NASA POWER Daily API,48.62
20251115,Sorriso - MT,-12.5425,-55.7211,campo,garoa,46.55,4.79,443.0,11.79,3.1,0.78,0,4.0,0.0,29.6,61.74,966.8,7.89,4.25,0.99,NASA POWER Daily API,41.14
20251116,Sorriso - MT,-12.5425,-55.7211,transporte,sol,48.46,8.55,367.86,25.05,2.1,0.0,0,0.0,1.0,31.08,52.28,965.6,9.59,3.92,0.92,NASA POWER Daily API,59.34
20251117,Sorriso - MT,-12.5425,-55.7211,transporte,garoa,44.29,0.13,381.17,11.89,1.1,0.87,0,4.0,1.0,30.98,54.88,966.9,1.66,7.18,0.78,NASA POWER Daily API,37.48
20251118,Sorriso - MT,-12.5425,-55.7211,transporte,garoa,42.76,7.1,312.67,19.32,1.1,1.53,0,4.0,1.0,29.17,61.97,968.4,11.97,8.79,0.69,NASA POWER Daily API,48.25
20251119,Sorriso - MT,-12.5425,-55.7211,campo,garoa,35.8,7.37,262.11,8.61,2.1,0.37,0,4.0,0.0,30.15,55.42,966.7,2.43,8.09,0.83,NASA POWER Daily API,40.11
20251120,Sorriso - MT,-12.5425,-55.7211,campo,garoa,28.05,7.01,271.77,22.28,2.1,0.05,0,4.0,0.0,30.96,49.47,964.4,32.0,5.46,0.82,NASA POWER Daily API,48.19
20251121,Sorriso - MT,-12.5425,-55.7211,campo,garoa,22.92,2.08,373.72,16.83,2.1,0.31,0,4.0,0.0,29.19,62.69,965.9,20.25,6.43,0.76,NASA POWER Daily API,34.91
20251122,Sorriso - MT,-12.5425,-55.7211,transporte,chuva,66.49,0.82,366.66,18.96,1.1,7.09,0,2.0,1.0,25.06,87.39,967.8,2.58,1.71,0.84,NASA POWER Daily API,64.63
20251123,Sorriso - MT,-12.5425,-55.7211,campo,garoa,52.65,0.0,265.18,13.87,2.1,0.07,0,4.0,0.0,25.25,77.39,967.3,7.99,5.79,0.38,NASA POWER Daily API,37.71
20251124,Sorriso - MT,-12.5425,-55.7211,transporte,garoa,48.19,4.78,231.78,19.74,1.1,1.9,0,4.0,1.0,28.35,66.99,965.7,8.31,7.37,0.52,NASA POWER Daily API,48.32
20251125,Sorriso - MT,-12.5425,-55.7211,campo,garoa,51.97,6.03,417.17,13.7,2.1,0.97,0,4.0,0.0,28.16,70.97,966.3,1.52,3.2,0.72,NASA POWER Daily API,50.48
20251126,Sorriso - MT,-12.5425,-55.7211,proximidade_agua,garoa,44.27,4.64,271.41,16.94,1.1,0.81,0,4.0,2.0,29.28,63.27,966.8,7.34,3.42,0.57,NASA POWER Daily API,46.46
20251127,Sorriso - MT,-12.5425,-55.7211,campo,chuva,92.64,3.59,332.61,17.17,2.1,18.97,1,2.0,0.0,28.7,68.0,967.0,16.03,4.51,0.61,NASA POWER Daily API,96.06
20251128,Sorriso - MT,-12.5425,-55.7211,campo,garoa,71.54,0.0,350.37,10.84,1.1,1.0,0,4.0,0.0,28.12,69.59,967.2,8.3,5.56,0.69,NASA POWER Daily API,38.33
20251129,Sorriso - MT,-12.5425,-55.7211,campo,garoa,60.01,4.19,253.21,9.27,1.1,0.06,0,4.0,0.0,29.94,61.16,965.1,7.22,3.81,0.76,NASA POWER Daily API,36.41
20251130,Sorriso - MT,-12.5425,-55.7211,proximidade_agua,sol,55.42,3.08,512.19,10.55,2.1,0.0,0,0.0,2.0,30.03,56.58,965.2,3.59,4.94,0.85,NASA POWER Daily API,41.56
20251201,Sorriso - MT,-12.5425,-55.7211,transporte,chuva,87.67,0.0,366.66,15.22,1.1,5.83,1,2.0,1.0,27.95,69.46,965.8,9.76,9.87,0.55,NASA POWER Daily API,73.73
20251202,Sorriso - MT,-12.5425,-55.7211,proximidade_agua,tempestade,100.0,12.83,387.21,0.89,1.1,38.6,1,3.0,2.0,26.74,79.43,966.0,13.45,6.86,0.88,NASA POWER Daily API,100.0
20251203,Sorriso - MT,-12.5425,-55.7211,proximidade_agua,tempestade,100.0,6.28,267.96,13.57,2.1,32.65,1,3.0,2.0,24.17,95.43,967.3,7.67,5.11,0.54,NASA POWER Daily API,100.0
20251204,Sorriso - MT,-12.5425,-55.7211,campo,chuva,100.0,0.0,470.07,16.16,1.1,9.52,1,2.0,0.0,24.7,91.5,966.4,17.21,4.93,0.63,NASA POWER Daily API,83.54
20251205,Sorriso - MT,-12.5425,-55.7211,proximidade_agua,chuva,100.0,0.0,339.04,6.22,1.1,17.78,1,2.0,2.0,23.3,96.99,966.1,2.02,6.33,1.07,NASA POWER Daily API,90.17
20251206,Sorriso - MT,-12.5425,-55.7211,transporte,chuva,100.0,2.77,568.57,14.14,1.1,5.82,1,2.0,1.0,23.68,91.02,967.5,9.31,14.98,0.91,NASA POWER Daily API,80.3
20251207,Sorriso - MT,-12.5425,-55.7211,campo,garoa,100.0,5.12,250.04,7.55,1.1,4.54,0,4.0,0.0,24.18,91.91,967.9,18.35,5.63,0.94,NASA POWER Daily API,53.01
20251208,Sorriso - MT,-12.5425,-55.7211,campo,garoa,100.0,0.0,229.86,0.47,2.1,2.45,0,4.0,0.0,24.52,87.37,968.1,18.5,4.66,0.74,NASA POWER Daily API,37.95
20251209,Sorriso - MT,-12.5425,-55.7211,transporte,garoa,100.0,4.81,362.4,20.31,2.1,1.73,0,4.0,1.0,25.31,80.62,967.9,6.92,5.52,1.01,NASA POWER Daily API,66.6
20251210,Sorriso - MT,-12.5425,-55.7211,campo,garoa,100.0,1.79,470.05,11.51,1.1,1.46,0,4.0,0.0,25.49,82.72,967.9,12.21,4.22,0.75,NASA POWER Daily API,50.02
20251211,Sorriso - MT,-12.5425,-55.7211,proximidade_agua,garoa,86.46,7.79,240.74,0.0,1.1,0.37,0,4.0,2.0,26.51,77.7,966.8,16.34,5.8,0.88,NASA POWER Daily API,40.83
20251212,Sorriso - MT,-12.5425,-55.7211,manutencao,garoa,64.41,0.0,363.91,13.69,1.1,1.98,0,4.0,3.0,27.28,74.91,965.8,2.13,4.12,0.79,NASA POWER Daily API,46.68
20251213,Sorriso - MT,-12.5425,-55.7211,campo,garoa,67.82,0.0,370.7,7.53,1.1,2.32,0,4.0,0.0,26.74,80.05,966.9,12.92,4.36,0.55,NASA POWER Daily API,34.33
20251214,Sorriso - MT,-12.5425,-55.7211,proximidade_agua,garoa,56.09,2.97,226.34,14.3,1.1,0.96,0,4.0,2.0,27.39,76.21,966.9,12.62,3.39,0.4,NASA POWER Daily API,45.1
20251215,Sorriso - MT,-12.5425,-55.7211,transporte,garoa,66.98,3.11,348.03,13.69,3.1,4.27,0,4.0,1.0,27.0,77.19,967.2,5.35,6.08,0.68,NASA POWER Daily API,51.19
20251216,Sorriso - MT,-12.5425,-55.7211,transporte,chuva,74.08,0.45,355.94,10.59,1.1,8.88,0,2.0,1.0,26.25,83.59,967.3,5.67,5.47,0.62,NASA POWER Daily API,51.23
20251217,Sorriso - MT,-12.5425,-55.7211,campo,chuva,79.41,2.54,358.45,2.92,1.1,5.56,1,2.0,0.0,26.94,78.88,965.8,5.1,10.55,0.46,NASA POWER Daily API,58.29
20251218,Sorriso - MT,-12.5425,-55.7211,proximidade_agua,chuva,93.4,0.54,245.97,8.44,1.1,6.72,1,2.0,2.0,24.6,92.38,966.3,9.01,12.68,0.55,NASA POWER Daily API,74.01
20251219,Sorriso - MT,-12.5425,-55.7211,campo,chuva,98.86,0.0,357.94,17.86,2.1,6.29,1,2.0,0.0,25.27,89.86,966.3,29.05,3.39,0.66,NASA POWER Daily API,84.04
20251220,Sorriso - MT,-12.5425,-55.7211,campo,chuva,100.0,4.24,406.87,3.21,1.1,6.76,1,2.0,0.0,24.58,88.83,967.1,12.08,2.39,0.72,NASA POWER Daily API,68.59
20251221,Sorriso - MT,-12.5425,-55.7211,transporte,chuva,100.0,2.53,434.51,19.35,1.1,8.75,1,2.0,1.0,24.26,92.67,966.6,6.28,5.82,0.82,NASA POWER Daily API,89.71
20251222,Sorriso - MT,-12.5425,-55.7211,transporte,chuva,100.0,2.15,445.35,20.46,1.1,12.51,1,2.0,1.0,24.82,92.09,966.6,8.06,6.52,0.85,NASA POWER Daily API,94.14
20251223,Sorriso - MT,-12.5425,-55.7211,proximidade_agua,chuva,100.0,8.75,358.7,7.55,3.1,6.88,1,2.0,2.0,24.3,90.04,967.7,25.63,3.08,1.03,NASA POWER Daily API,87.43
20251224,Sorriso - MT,-12.5425,-55.7211,campo,garoa,100.0,9.37,323.87,9.47,1.1,0.57,0,4.0,0.0,25.17,80.93,967.6,3.11,6.62,0.97,NASA POWER Daily API,54.58
20251225,Sorriso - MT,-12.5425,-55.7211,campo,garoa,94.54,1.59,498.09,24.12,2.1,0.11,0,4.0,0.0,25.68,78.07,967.9,39.76,16.74,0.94,NASA POWER Daily API,64.94
20251226,Sorriso - MT,-12.5425,-55.7211,campo,tempestade,100.0,9.37,258.04,2.92,1.1,37.08,1,3.0,0.0,24.81,83.38,968.8,6.52,1.66,0.9,NASA POWER Daily API,100.0
20251227,Sorriso - MT,-12.5425,-55.7211,campo,chuva,100.0,0.0,430.31,10.68,1.1,11.21,1,2.0,0.0,25.18,89.79,968.5,11.52,4.42,0.79,NASA POWER Daily API,77.92
20251228,Sorriso - MT,-12.5425,-55.7211,proximidade_agua,garoa,100.0,2.48,196.87,10.06,3.1,2.37,0,4.0,2.0,25.46,90.47,968.4,2.03,5.71,0.66,NASA POWER Daily API,65.3
20251229,Sorriso - MT,-12.5425,-55.7211,campo,garoa,100.0,3.97,284.55,14.57,1.1,0.73,0,4.0,0.0,25.89,84.13,968.3,2.66,7.18,0.69,NASA POWER Daily API,61.44
20251230,Sorriso - MT,-12.5425,-55.7211,proximidade_agua,garoa,100.0,2.84,175.15,14.65,2.1,0.15,0,4.0,2.0,25.49,83.16,969.9,54.86,5.38,0.53,NASA POWER Daily API,59.95
20251231,Sorriso - MT,-12.5425,-55.7211,transporte,garoa,100.0,4.13,539.8,15.2,3.1,0.04,0,4.0,1.0,26.6,77.1,970.4,4.27,6.28,0.65,NASA POWER Daily API,60.04
20240101,Londrina - PR,-23.3045,-51.1696,campo,sol,28.13,10.26,300.53,13.39,2.9,0.0,0,0.0,0.0,26.77,57.7,940.4,5.35,19.82,2.59,NASA POWER Daily API,43.94
20240102,Londrina - PR,-23.3045,-51.1696,manutencao,garoa,28.87,2.2,191.29,6.62,1.9,0.74,0,4.0,3.0,27.01,58.58,938.8,14.39,10.8,2.54,NASA POWER Daily API,25.52
20240103,Londrina - PR,-23.3045,-51.1696,campo,garoa,27.05,3.98,109.7,13.34,1.9,0.16,0,4.0,0.0,26.85,61.52,938.3,9.44,3.69,2.82,NASA POWER Daily API,34.73
20240104,Londrina - PR,-23.3045,-51.1696,transporte,garoa,19.15,5.11,88.45,18.03,1.9,0.25,0,4.0,1.0,27.28,58.32,939.2,5.62,5.24,2.73,NASA POWER Daily API,39.89
20240105,Londrina - PR,-23.3045,-51.1696,campo,garoa,27.08,8.22,201.31,6.81,3.9,0.83,0,4.0,0.0,26.75,59.29,939.3,24.96,15.68,2.6,NASA POWER Daily API,35.94
20240106,Londrina - PR,-23.3045,-51.1696,transporte,garoa,24.18,6.8,170.33,17.16,2.9,0.01,0,4.0,1.0,27.83,55.13,939.2,2.42,9.01,2.78,NASA POWER Daily API,49.54
20240107,Londrina - PR,-23.3045,-51.1696,proximidade_agua,garoa,23.78,10.68,231.63,6.36,1.9,0.27,0,4.0,2.0,29.68,50.31,939.1,4.86,1.65,2.65,NASA POWER Daily API,36.1
20240108,Londrina - PR,-23.3045,-51.1696,campo,garoa,14.77,4.34,232.93,9.89,2.9,0.27,0,4.0,0.0,31.38,49.18,938.9,16.7,1.95,1.84,NASA POWER Daily API,29.32
20240109,Londrina - PR,-23.3045,-51.1696,campo,chuva,41.93,11.9,108.56,19.85,1.9,6.77,0,2.0,0.0,29.88,58.58,940.6,1.34,5.07,2.43,NASA POWER Daily API,78.26
20240110,Londrina - PR,-23.3045,-51.1696,campo,garoa,45.42,10.72,248.89,8.21,1.9,0.83,0,4.0,0.0,28.61,62.79,940.3,8.07,3.35,2.84,NASA POWER Daily API,41.4
20240111,Londrina - PR,-23.3045,-51.1696,transporte,chuva,55.89,11.53,136.24,15.78,1.9,5.78,0,2.0,1.0,28.3,66.19,939.1,44.79,3.48,2.74,NASA POWER Daily API,64.14
20240112,Londrina - PR,-23.3045,-51.1696,campo,chuva,60.66,8.62,202.31,16.94,2.9,5.06,0,2.0,0.0,26.57,75.19,939.0,4.44,12.11,2.57,NASA POWER Daily API,65.44
20240113,Londrina - PR,-23.3045,-51.1696,transporte,garoa,55.49,1.05,42.72,21.31,3.9,3.05,0,4.0,1.0,26.35,70.91,941.3,8.04,11.59,3.75,NASA POWER Daily API,71.16
20240114,Londrina - PR,-23.3045,-51.1696,campo,garoa,64.21,6.2,401.61,12.64,1.9,0.1,0,4.0,0.0,27.53,64.94,942.3,8.0,3.94,2.84,NASA POWER Daily API,46.99
20240115,Londrina - PR,-23.3045,-51.1696,campo,garoa,60.29,0.59,167.23,15.57,4.9,0.86,0,4.0,0.0,27.23,72.55,942.1,13.73,5.01,2.72,NASA POWER Daily API,50.77
20240116,Londrina - PR,-23.3045,-51.1696,transporte,garoa,47.75,2.68,169.63,21.23,1.9,0.67,0,4.0,1.0,27.97,68.43,941.2,5.23,7.46,3.27,NASA POWER Daily API,49.71
20240117,Londrina - PR,-23.3045,-51.1696,transporte,chuva,67.55,7.99,162.33,17.62,2.9,6.73,0,2.0,1.0,28.76,64.56,941.8,17.63,7.8,2.93,NASA POWER Daily API,69.08
20240118,Londrina - PR,-23.3045,-51.1696,campo,chuva,68.16,8.25,285.72,18.87,2.9,7.39,0,2.0,0.0,28.6,68.2,940.7,10.98,8.17,2.99,NASA POWER Daily API,71.8
20240119,Londrina - PR,-23.3045,-51.1696,transporte,garoa,71.84,9.63,80.15,5.46,1.9,4.49,0,4.0,1.0,26.32,77.77,940.4,7.05,10.94,2.86,NASA POWER Daily API,51.17
20240120,Londrina - PR,-23.3045,-51.1696,campo,chuva,100.0,9.23,267.85,5.99,2.9,23.48,1,2.0,0.0,24.72,84.92,939.1,7.51,7.16,2.88,NASA POWER Daily API,97.68
20240121,Londrina - PR,-23.3045,-51.1696,transporte,garoa,100.0,3.54,21.03,17.84,2.9,2.59,0,4.0,1.0,26.07,75.62,940.2,9.3,4.93,2.41,NASA POWER Daily API,86.79
20240122,Londrina - PR,-23.3045,-51.1696,campo,garoa,100.0,9.5,251.94,9.83,2.9,4.72,0,4.0,0.0,21.8,81.24,941.7,8.77,4.6,5.09,NASA POWER Daily API,64.26
20240123,Londrina - PR,-23.3045,-51.1696,manutencao,chuva,100.0,9.78,146.75,0.0,2.9,11.58,1,2.0,3.0,21.17,81.99,940.3,8.53,5.43,4.73,NASA POWER Daily API,79.38
20240124,Londrina - PR,-23.3045,-51.1696,campo,garoa,100.0,3.4,10.29,11.39,1.9,1.13,0,4.0,0.0,22.44,72.13,939.3,20.61,1.49,3.35,NASA POWER Daily API,78.33
20240125,Londrina - PR,-23.3045,-51.1696,transporte,garoa,100.0,6.41,179.77,20.46,1.9,3.84,0,4.0,1.0,19.96,77.66,940.6,5.01,2.84,3.56,NASA POWER Daily API,71.4
20240126,Londrina - PR,-23.3045,-51.1696,transporte,chuva,100.0,9.66,146.7,18.22,1.9,6.63,1,2.0,1.0,20.01,73.09,941.5,28.77,5.68,2.82,NASA POWER Daily API,95.1
20240127,Londrina - PR,-23.3045,-51.1696,proximidade_agua,garoa,77.9,6.53,383.74,1.93,2.9,1.22,0,4.0,2.0,21.42,69.85,940.9,31.91,7.0,2.32,NASA POWER Daily API,45.37
20240128,Londrina - PR,-23.3045,-51.1696,proximidade_agua,garoa,85.49,7.74,244.17,14.03,2.9,3.3,0,4.0,2.0,23.04,64.29,941.0,4.01,6.35,2.51,NASA POWER Daily API,66.01
20240129,Londrina - PR,-23.3045,-51.1696,campo,garoa,69.93,3.9,223.21,8.5,1.9,0.93,0,4.0,0.0,24.36,62.9,940.8,2.57,3.62,2.8,NASA POWER Daily API,48.01
20240130,Londrina - PR,-23.3045,-51.1696,transporte,garoa,51.96,6.48,211.48,21.02,1.9,0.04,0,4.0,1.0,26.08,57.57,940.2,1.21,2.66,2.7,NASA POWER Daily API,66.18
20240131,Londrina - PR,-23.3045,-51.1696,transporte,garoa,52.02,10.13,48.76,16.73,1.9,1.13,0,4.0,1.0,27.09,55.72,940.7,8.66,5.05,2.26,NASA POWER Daily API,66.04
20240201,Londrina - PR,-23.3045,-51.1696,transporte,garoa,52.75,11.39,323.75,13.68,1.9,2.42,0,4.0,1.0,26.3,63.66,943.2,15.77,6.83,1.84,NASA POWER Daily API,52.44
20240202,Londrina - PR,-23.3045,-51.1696,transporte,garoa,42.39,1.93,178.37,12.39,1.9,0.33,0,4.0,1.0,26.15,62.56,944.2,2.56,5.42,2.93,NASA POWER Daily API,41.74
20240203,Londrina - PR,-23.3045,-51.1696,campo,garoa,42.1,4.98,162.12,17.24,2.9,0.66,0,4.0,0.0,25.89,65.32,944.1,4.35,8.68,3.47,NASA POWER Daily API,47.38
20240204,Londrina - PR,-23.3045,-51.1696,campo,garoa,44.07,7.02,159.51,17.73,2.9,4.46,0,4.0,0.0,25.86,67.15,943.9,11.87,13.23,1.97,NASA POWER Daily API,54.35
20240205,Londrina - PR,-23.3045,-51.1696,campo,garoa,33.53,6.14,177.39,11.89,1.9,0.2,0,4.0,0.0,27.8,58.42,943.2,5.33,2.99,1.4,NASA POWER Daily API,36.82
20240206,Londrina - PR,-23.3045,-51.1696,campo,garoa,35.61,4.43,83.97,14.71,2.9,0.36,0,4.0,0.0,27.28,62.07,943.7,3.5,2.49,1.5,NASA POWER Daily API,43.25
20240207,Londrina - PR,-23.3045,-51.1696,campo,garoa,40.93,7.67,37.0,14.07,4.9,0.74,0,4.0,0.0,27.29,64.1,942.0,10.04,5.9,1.49,NASA POWER Daily API,66.32
20240208,Londrina - PR,-23.3045,-51.1696,proximidade_agua,garoa,35.72,10.91,346.85,12.75,3.9,0.33,0,4.0,2.0,27.71,63.49,940.9,7.03,7.71,1.52,NASA POWER Daily API,52.14
20240209,Londrina - PR,-23.3045,-51.1696,campo,garoa,31.92,4.39,210.31,12.97,2.9,0.44,0,4.0,0.0,28.64,59.51,941.3,2.49,3.92,2.35,NASA POWER Daily API,44.36
20240210,Londrina - PR,-23.3045,-51.1696,proximidade_agua,garoa,36.12,4.44,238.68,7.79,1.9,0.73,0,4.0,2.0,28.58,59.35,942.8,39.64,6.12,4.12,NASA POWER Daily API,35.22
20240211,Londrina - PR,-23.3045,-51.1696,campo,garoa,24.61,3.22,174.4,13.38,1.9,0.03,0,4.0,0.0,28.76,55.03,942.8,2.02,3.73,4.06,NASA POWER Daily API,38.81
20240212,Londrina - PR,-23.3045,-51.1696,campo,garoa,28.9,7.58,169.6,14.43,1.9,0.4,0,4.0,0.0,29.16,56.2,943.2,7.07,2.85,3.6,NASA POWER Daily API,40.31
20240213,Londrina - PR,-23.3045,-51.1696,transporte,garoa,28.68,3.16,166.82,18.78,1.9,0.4,0,4.0,1.0,29.59,55.14,943.6,10.0,3.33,3.17,NASA POWER Daily API,41.01
20240214,Londrina - PR,-23.3045,-51.1696,proximidade_agua,chuva,91.96,4.68,82.87,2.45,3.9,21.98,1,2.0,2.0,27.36,73.29,942.8,28.52,2.72,2.34,NASA POWER Daily API,92.67
20240215,Londrina - PR,-23.3045,-51.1696,manutencao,chuva,100.0,0.0,151.75,4.4,2.9,13.37,1,2.0,3.0,25.31,80.96,942.8,12.62,4.67,2.58,NASA POWER Daily API,76.14
20240216,Londrina - PR,-23.3045,-51.1696,transporte,garoa,94.66,11.9,165.26,22.7,2.9,3.16,0,4.0,1.0,25.92,76.94,941.1,2.18,2.63,2.76,NASA POWER Daily API,85.83
20240217,Londrina - PR,-23.3045,-51.1696,campo,garoa,87.91,1.45,250.89,3.95,2.9,0.1,0,4.0,0.0,26.65,61.72,939.5,80.0,7.76,2.08,NASA POWER Daily API,40.6
20240218,Londrina - PR,-23.3045,-51.1696,campo,garoa,97.48,9.94,300.86,10.46,1.9,3.56,0,4.0,0.0,25.6,65.13,938.7,3.36,7.14,1.84,NASA POWER Daily API,61.71
20240219,Londrina - PR,-23.3045,-51.1696,manutencao,chuva,100.0,5.73,76.86,7.43,1.9,10.39,1,2.0,3.0,25.0,74.58,936.7,2.11,9.19,1.86,NASA POWER Daily API,91.33
20240220,Londrina - PR,-23.3045,-51.1696,campo,chuva,100.0,8.38,262.52,8.82,3.9,10.81,1,2.0,0.0,23.62,79.02,935.1,6.93,4.22,1.7,NASA POWER Daily API,90.72
20240221,Londrina - PR,-23.3045,-51.1696,transporte,garoa,100.0,7.24,157.1,27.39,1.9,2.95,0,4.0,1.0,23.4,76.21,936.2,22.77,3.76,2.49,NASA POWER Daily API,80.39
20240222,Londrina - PR,-23.3045,-51.1696,campo,garoa,78.8,10.09,186.54,3.48,1.9,3.5,0,4.0,0.0,24.5,74.33,937.5,5.36,4.4,2.45,NASA POWER Daily API,47.57
